Ensembl_ID	Gene_symbol	n_ds_tested	n_ds_lrt_sig	min_padj_lrt	lrt_reproduced	n_baseline_sig	baseline_dirs	first_stage_diff	baseline_hits	n_strata_sig	strata_dirs	strata_hits	class
ENSG00000188493	ACTMAP	3	0	0.15579395487597372	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000154914	USP43	3	0	0.15588907136441388	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000151136	ABTB3	3	0	0.1559558936194077	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162188	GNG3	2	0	0.1559558936194077	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141252	VPS53	3	0	0.15601869646447755	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000117682	DHDDS	3	0	0.15604896364655726	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198783	ZNF830	3	0	0.15604896364655726	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000117174	ZNHIT6	3	0	0.15606091615124612	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166387	PPFIBP2	3	0	0.15606091615124612	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167037	SGSM1	3	0	0.15609299511694683	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000108599	AKAP10	3	0	0.15614886797454064	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113205	PCDHB3	3	0	0.15616532121489607	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000070388	FGF22	2	0	0.15630310483735438	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167780	SOAT2	3	0	0.15631188076040448	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116985	BMP8B	3	0	0.15638174781667	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000175224	ATG13	3	0	0.15648055466298635	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111962	UST	3	0	0.15662210239380223	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197168	NEK5	2	0	0.15662210239380223	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000039987	BEST2	2	0	0.1567318792803486	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000123201	GUCY1B2	3	0	0.15679872827696834	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000126246	IGFLR1	3	0	0.1570009646095665	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000120800	UTP20	3	0	0.1570181445893119	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164099	PRSS12	3	0	0.1570181445893119	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000154263	ABCA10	3	0	0.15715475770450824	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000064961	HMG20B	3	0	0.1571617219498798	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000117543	DPH5	3	0	0.15721891403343094	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171346	KRT15	3	0	0.1572294837221843	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148835	TAF5	3	0	0.15729644621867198	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100583	SAMD15	2	0	0.15732258405101804	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000134283	PPHLN1	3	0	0.15735262903114128	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171772	SYCE1	3	0	0.1573821556268751	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000232528	LOC100289473	2	0	0.15745046332619717	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131876	SNRPA1	3	0	0.15753449046361034	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186141	POLR3C	3	0	0.1575691286295505	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000205929	C21orf62	3	0	0.15766303523862504	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148358	GPR107	3	0	0.15783693933177861	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000070610	GBA2	3	0	0.15789385569203393	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000102309	PIN4	3	0	0.15792979494592796	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119718	EIF2B2	3	0	0.15792979494592796	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136936	XPA	3	0	0.15800853157876432	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171097	KYAT1	3	0	0.15830105625693225	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145041	DCAF1	3	0	0.15830547215877813	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138029	HADHB	3	0	0.15839558427862013	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000181790	ADGRB1	3	0	0.158523813951296	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000157881	PANK4	3	0	0.15876009085937742	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000272325	NUDT3	3	0	0.15886008124199474	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000075945	KIFAP3	3	0	0.15893863895200608	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000012963	UBR7	3	0	0.15899717288488152	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000062038	CDH3	3	0	0.15899717288488152	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136161	RCBTB2	3	0	0.15899717288488152	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141337	ARSG	3	0	0.15899717288488152	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000120322	PCDHB8	2	0	0.1590356152682051	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127399	LRRC61	3	0	0.15903946907976693	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000121577	POPDC2	3	0	0.1591018891000733	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156521	TYSND1	3	0	0.15911566264940388	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137770	CTDSPL2	3	0	0.15913463833963473	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000090612	ZNF268	3	0	0.1591525981178734	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000112514	CUTA	3	0	0.15924568284614846	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183644	HOATZ	2	0	0.15931515849531303	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000129083	COPB1	3	0	0.15941549714077666	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000184787	UBE2G2	3	0	0.15941549714077666	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143942	CHAC2	3	0	0.15941980647273687	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130477	UNC13A	2	0	0.15944470601702143	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139155	SLCO1C1	2	0	0.15946566654091485	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183775	KCTD16	2	0	0.15948757927399312	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170365	SMAD1	3	0	0.1595838384283101	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000255524	NPIPB8	2	0	0.15960162412667767	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174792	ODAPH	2	0	0.15965129018984334	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164649	CDCA7L	3	0	0.1596750290379166	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000008086	CDKL5	3	0	0.15969926409652324	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111850	SMIM8	3	0	0.1598418624644175	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162490	DRAXIN	2	0	0.1598744603895068	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000073803	MAP3K13	3	0	0.15996046990092005	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143294	PRCC	3	0	0.16002781736744773	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169918	OTUD7A	3	0	0.16006721285710554	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132464	ENAM	3	0	0.16017207332989147	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131779	PEX11B	3	0	0.1601953982212753	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000178997	EXD1	2	0	0.16028423531435998	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138660	AP1AR	3	0	0.16030716952432125	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182504	CEP97	3	0	0.1604510891662146	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166484	MAPK7	3	0	0.1604810021328011	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116668	SWT1	3	0	0.16053092912876704	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000121039	RDH10	3	0	0.16055887095553723	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169131	ZNF354A	3	0	0.1606665012105065	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148308	GTF3C5	3	0	0.16069121368366623	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000083454	P2RX5	3	0	0.16089127267112227	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000110200	ANAPC15	3	0	0.16090377505101927	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000112877	CEP72	3	0	0.16093124527763208	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103707	MTFMT	3	0	0.16098545411372714	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179256	SMCO3	3	0	0.16104584473598169	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000120756	PLS1	3	0	0.1611140413083046	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171984	SHLD1	3	0	0.1611140413083046	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000102144	PGK1	3	0	0.16113605629410357	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000205309	NT5M	3	0	0.16119649337536301	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104219	ZDHHC2	3	0	0.1613038306458282	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163590	PPM1L	3	0	0.1613038306458282	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198909	MAP3K3	3	0	0.16133352053332775	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000150275	PCDH15	2	0	0.16136976596322378	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000110665	C11orf21	3	0	0.16137934822552472	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166444	DENND2B	3	0	0.16138241010093946	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138385	SSB	3	0	0.16149678130986506	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164086	DUSP7	3	0	0.16149678130986506	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162613	FUBP1	3	0	0.16162244465626202	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000011478	QPCTL	3	0	0.1616696287800362	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000106123	EPHB6	3	0	0.1617022391677281	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138036	DYNC2LI1	3	0	0.1617022391677281	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000088179	PTPN4	3	0	0.1617072473375417	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198924	DCLRE1A	3	0	0.1617072473375417	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000173451	THAP2	3	0	0.16177552678203214	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000159086	PAXBP1	3	0	0.16184898264729486	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171502	COL24A1	2	0	0.16199103552086375	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000133195	SLC39A11	3	0	0.1620390364208799	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000054611	TBC1D22A	3	0	0.16212430029135622	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105894	PTN	3	0	0.16226784255541254	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177628	GBA1	3	0	0.16227171567761295	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196866	H2AC7	2	0	0.16236139936728866	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162631	NTNG1	3	0	0.1623940528746767	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167720	SRR	3	0	0.1623940528746767	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136104	RNASEH2B	3	0	0.1623967688483904	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000154118	JPH3	2	0	0.1623967688483904	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188817	SNTN	2	0	0.16248719179451407	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000014257	ACP3	3	0	0.1625189994862932	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116731	PRDM2	3	0	0.162533330455259	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000214872	SMTNL1	2	0	0.1625516045294777	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111885	MAN1A1	3	0	0.16256650376823606	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000181016	LSMEM1	3	0	0.16256650376823606	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000000938	FGR	3	0	0.16259744575401727	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119946	CNNM1	3	0	0.16259744575401727	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167858	TEKT1	2	0	0.16267891015723002	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000060140	STYK1	3	0	0.16267943911954402	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000074621	SLC24A1	3	0	0.1626854743172389	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000243130	PSG11	1	0	0.1627350323632782	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000149575	SCN2B	2	0	0.1627994658852619	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000128165	ADM2	3	0	0.16287786202162596	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000254647	INS	2	0	0.162911926992756	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167522	ANKRD11	3	0	0.1629602756480332	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135870	RC3H1	3	0	0.16299579163386557	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000146872	TLK2	3	0	0.1630397821922174	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105339	DENND3	3	0	0.16325926361207513	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144407	PTH2R	3	0	0.16328196585203694	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169740	ZNF32	3	0	0.1633581887578763	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137166	FOXP4	3	0	0.16347199723727715	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143772	ITPKB	3	0	0.16354675060216395	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143452	HORMAD1	2	0	0.16361071059976545	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100422	CERK	3	0	0.1636143805142925	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101181	MTG2	3	0	0.1636143805142925	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197223	C1D	3	0	0.1636143805142925	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000181929	PRKAG1	3	0	0.1636479070448646	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138814	PPP3CA	3	0	0.16366403219521072	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137628	DDX60	3	0	0.1636984577840968	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104450	SPAG1	3	0	0.1637812215922822	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000178409	BEND3	3	0	0.16381027375093418	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000140465	CYP1A1	3	0	0.16390012289977507	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185899	TAS2R60	3	0	0.1639361796406921	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187189	TSPYL4	3	0	0.16399124840051438	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000070159	PTPN3	3	0	0.16415016220103798	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130311	DDA1	3	0	0.16422249591617435	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196387	ZNF140	3	0	0.16422249591617435	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000155330	C16orf87	3	0	0.16425550358926236	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165322	ARHGAP12	3	0	0.16425653713226976	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000078070	MCCC1	3	0	0.16430604782353636	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000213213	CCDC183	3	0	0.16430604782353636	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000173692	PSMD1	3	0	0.16430746027873439	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000140057	AK7	3	0	0.16434189652446723	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000154027	AK5	2	0	0.1643968622554372	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162402	USP24	3	0	0.16443072401593994	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103653	CSK	3	0	0.1644489629037379	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143669	LYST	3	0	0.16447016524707964	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163156	SCNM1	3	0	0.1647461888209841	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167699	GLOD4	3	0	0.164758368423164	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104325	DECR1	3	0	0.16485080128945886	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000118058	KMT2A	3	0	0.16485080128945886	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000039650	PNKP	3	0	0.1648874637691184	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000134882	UBAC2	3	0	0.1648874637691184	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138794	CASP6	3	0	0.1648874637691184	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000150760	DOCK1	3	0	0.1649058948662926	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000117408	IPO13	3	0	0.16493688032736498	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188282	RUFY4	3	0	0.16498994291270047	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171819	ANGPTL7	3	0	0.16504077402093026	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101343	CRNKL1	3	0	0.1651275738168798	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144589	STK11IP	3	0	0.16526752887229246	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000269964	MEI4	3	0	0.1653126635652057	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198369	SPRED2	3	0	0.1653987582858362	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114988	LMAN2L	3	0	0.1654166459528677	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000183340	JRKL	3	0	0.16543138792334255	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000206448	PPIAP30	2	0	0.1654676194737191	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101457	DNTTIP1	3	0	0.16559949206802865	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160285	LSS	3	0	0.16559949206802865	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164953	TMEM67	3	0	0.16560010491199342	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135097	MSI1	3	0	0.1657122663921295	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168619	ADAM18	2	0	0.1657257500953267	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000063244	U2AF2	3	0	0.16574890298296657	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113231	PDE8B	3	0	0.16574890298296657	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100453	GZMB	3	0	0.16578119970247068	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000076944	STXBP2	3	0	0.16587626007682754	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000124194	GDAP1L1	2	0	0.16588542625238686	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164209	SLC25A46	3	0	0.1659113946628379	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000128578	STRIP2	3	0	0.16602353033276107	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000134243	SORT1	3	0	0.16602353033276107	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000004139	SARM1	3	0	0.16610077306277335	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171988	JMJD1C	3	0	0.16613757622705483	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145191	EIF2B5	3	0	0.1662627093838632	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000147697	GSDMC	2	0	0.16648792351986505	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000232810	TNF	3	0	0.16656331227822202	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100296	THOC5	3	0	0.16657970756447407	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000149269	PAK1	3	0	0.16676369228471133	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143450	OAZ3	3	0	0.16678236155293286	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000181315	ZNF322	3	0	0.16682670658434667	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182472	CAPN12	3	0	0.16689017342619772	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000125459	MSTO1	3	0	0.1669564784448974	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000124334	IL9R	2	0	0.1670148950571149	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170791	CHCHD7	3	0	0.16702001541442021	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000148848	ADAM12	3	0	0.16704868963991162	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187942	LDLRAD2	2	0	0.16712882545835822	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000083520	DIS3	3	0	0.16716195510964602	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169224	GCSAML	3	0	0.1672756888104066	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000108309	RUNDC3A	2	0	0.167300567254814	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127603	MACF1	3	0	0.16731182076666462	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000176769	TCERG1L	2	0	0.1673698540242411	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165730	STOX1	3	0	0.16740567240402732	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000124610	H1-1	2	0	0.16741179798576078	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000005483	KMT2E	3	0	0.1674995972792659	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165406	MARCHF8	3	0	0.16752853059615022	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182685	BRICD5	3	0	0.16756633429695697	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000095574	IKZF5	3	0	0.16760965512825005	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000244474	UGT1A4	3	0	0.16768121379339285	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000221955	SLC12A8	3	0	0.16773003837678924	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113578	FGF1	3	0	0.16773622096130936	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162396	PARS2	3	0	0.16773622096130936	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000084710	EFR3B	3	0	0.1677673675512757	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000128886	ELL3	2	0	0.16784506367673716	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172081	MOB3A	3	0	0.16786487837179864	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143811	PYCR2	3	0	0.1678852469536908	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000239900	ADSL	3	0	0.16810780782100723	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204536	CCHCR1	3	0	0.16816497203127578	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137656	BUD13	3	0	0.16830391020375027	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000121390	PSPC1	3	0	0.16839143969123882	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101624	CEP76	3	0	0.16848774241578113	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130962	PRRG1	3	0	0.16850968571344777	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156050	FAM161B	3	0	0.168520374743424	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164197	RNF180	3	0	0.16858712546963286	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000161328	LRRC56	3	0	0.1686695734085071	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000124493	GRM4	2	0	0.16867034784151083	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130024	PHF10	3	0	0.16874323988728165	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
